retrieval_model,qna_model,case_id,accuracy,match,combo
chatgpt,perplexity,Case21,80.95238095238095,False,chatgpt_perplexity
chatgpt,perplexity,Case26,76.19047619047619,False,chatgpt_perplexity
chatgpt,perplexity,Case24,55.00000000000001,False,chatgpt_perplexity
chatgpt,perplexity,Case8,60.0,False,chatgpt_perplexity
chatgpt,perplexity,Case41,57.89473684210527,False,chatgpt_perplexity
chatgpt,perplexity,Case50,65.0,False,chatgpt_perplexity
chatgpt,perplexity,Case36,60.0,False,chatgpt_perplexity
chatgpt,perplexity,Case35,65.0,False,chatgpt_perplexity
chatgpt,perplexity,Case48,57.89473684210527,False,chatgpt_perplexity
chatgpt,perplexity,Case45,65.0,False,chatgpt_perplexity
chatgpt,perplexity,Case18,60.0,False,chatgpt_perplexity
chatgpt,perplexity,Case16,44.44444444444444,False,chatgpt_perplexity
chatgpt,chatgpt,Case10,44.44444444444444,False,chatgpt_chatgpt
chatgpt,chatgpt,Case7,61.111111111111114,False,chatgpt_chatgpt
chatgpt,chatgpt,Case44,55.00000000000001,False,chatgpt_chatgpt
chatgpt,chatgpt,Case23,76.19047619047619,False,chatgpt_chatgpt
chatgpt,chatgpt,Case25,61.904761904761905,False,chatgpt_chatgpt
chatgpt,chatgpt,Case33,70.0,False,chatgpt_chatgpt
chatgpt,chatgpt,Case37,50.0,False,chatgpt_chatgpt
chatgpt,chatgpt,Case42,44.44444444444444,False,chatgpt_chatgpt
chatgpt,chatgpt,Case39,66.66666666666666,False,chatgpt_chatgpt
chatgpt,chatgpt,Case34,55.55555555555556,False,chatgpt_chatgpt
chatgpt,chatgpt,Case11,57.14285714285714,False,chatgpt_chatgpt
chatgpt,chatgpt,Case14,36.84210526315789,False,chatgpt_chatgpt
chatgpt,chatgpt,Case2,47.368421052631575,False,chatgpt_chatgpt
chatgpt,chatgpt,Case9,52.38095238095239,False,chatgpt_chatgpt
chatgpt,chatgpt,Case1,71.42857142857143,False,chatgpt_chatgpt
chatgpt,chatgpt,Case3,66.66666666666666,False,chatgpt_chatgpt
chatgpt,chatgpt,Case49,57.14285714285714,False,chatgpt_chatgpt
chatgpt,chatgpt,Case47,50.0,False,chatgpt_chatgpt
chatgpt,chatgpt,Case17,70.0,False,chatgpt_chatgpt
chatgpt,chatgpt,Case13,61.111111111111114,False,chatgpt_chatgpt
chatgpt,chatgpt,Case32,71.42857142857143,False,chatgpt_chatgpt
chatgpt,chatgpt,Case43,50.0,False,chatgpt_chatgpt
chatgpt,chatgpt,Case19,61.111111111111114,False,chatgpt_chatgpt
chatgpt,chatgpt,Case4,61.904761904761905,False,chatgpt_chatgpt
chatgpt,chatgpt,Case20,38.88888888888889,False,chatgpt_chatgpt
chatgpt,chatgpt,Case5,60.0,False,chatgpt_chatgpt
chatgpt,chatgpt,Case38,41.17647058823529,False,chatgpt_chatgpt
chatgpt,chatgpt,Case22,73.68421052631578,False,chatgpt_chatgpt
chatgpt,chatgpt,Case30,70.0,False,chatgpt_chatgpt
chatgpt,chatgpt,Case15,52.63157894736842,False,chatgpt_chatgpt
chatgpt,chatgpt,Case31,70.0,False,chatgpt_chatgpt
chatgpt,chatgpt,Case46,55.00000000000001,False,chatgpt_chatgpt
chatgpt,chatgpt,Case29,65.0,False,chatgpt_chatgpt
chatgpt,chatgpt,Case12,27.77777777777778,False,chatgpt_chatgpt
chatgpt,chatgpt,Case6,71.42857142857143,False,chatgpt_chatgpt
chatgpt,chatgpt,Case21,76.19047619047619,False,chatgpt_chatgpt
chatgpt,chatgpt,Case26,76.19047619047619,False,chatgpt_chatgpt
chatgpt,chatgpt,Case28,66.66666666666666,False,chatgpt_chatgpt
chatgpt,chatgpt,Case24,60.0,False,chatgpt_chatgpt
chatgpt,chatgpt,Case8,36.84210526315789,False,chatgpt_chatgpt
chatgpt,chatgpt,Case41,50.0,False,chatgpt_chatgpt
chatgpt,chatgpt,Case40,57.14285714285714,False,chatgpt_chatgpt
chatgpt,chatgpt,Case50,44.44444444444444,False,chatgpt_chatgpt
chatgpt,chatgpt,Case36,61.904761904761905,False,chatgpt_chatgpt
chatgpt,chatgpt,Case35,76.19047619047619,False,chatgpt_chatgpt
chatgpt,chatgpt,Case48,61.904761904761905,False,chatgpt_chatgpt
chatgpt,chatgpt,Case45,55.00000000000001,False,chatgpt_chatgpt
chatgpt,chatgpt,Case27,57.14285714285714,False,chatgpt_chatgpt
chatgpt,chatgpt,Case18,60.0,False,chatgpt_chatgpt
chatgpt,chatgpt,Case16,68.42105263157895,False,chatgpt_chatgpt
perplexity,chatgpt,Case7,55.55555555555556,False,perplexity_chatgpt
perplexity,chatgpt,Case44,55.00000000000001,False,perplexity_chatgpt
perplexity,chatgpt,Case23,76.19047619047619,False,perplexity_chatgpt
perplexity,chatgpt,Case25,61.904761904761905,False,perplexity_chatgpt
perplexity,chatgpt,Case33,68.42105263157895,False,perplexity_chatgpt
perplexity,chatgpt,Case37,68.42105263157895,False,perplexity_chatgpt
perplexity,chatgpt,Case42,16.666666666666664,False,perplexity_chatgpt
perplexity,chatgpt,Case34,75.0,False,perplexity_chatgpt
perplexity,chatgpt,Case11,55.00000000000001,False,perplexity_chatgpt
perplexity,chatgpt,Case14,61.111111111111114,False,perplexity_chatgpt
perplexity,chatgpt,Case2,47.368421052631575,False,perplexity_chatgpt
perplexity,chatgpt,Case9,52.38095238095239,False,perplexity_chatgpt
perplexity,chatgpt,Case1,55.55555555555556,False,perplexity_chatgpt
perplexity,chatgpt,Case3,38.88888888888889,False,perplexity_chatgpt
perplexity,chatgpt,Case49,50.0,False,perplexity_chatgpt
perplexity,chatgpt,Case47,42.857142857142854,False,perplexity_chatgpt
perplexity,chatgpt,Case17,44.44444444444444,False,perplexity_chatgpt
perplexity,chatgpt,Case32,71.42857142857143,False,perplexity_chatgpt
perplexity,chatgpt,Case43,55.00000000000001,False,perplexity_chatgpt
perplexity,chatgpt,Case19,55.55555555555556,False,perplexity_chatgpt
perplexity,chatgpt,Case4,60.0,False,perplexity_chatgpt
perplexity,chatgpt,Case20,17.647058823529413,False,perplexity_chatgpt
perplexity,chatgpt,Case5,57.89473684210527,False,perplexity_chatgpt
perplexity,chatgpt,Case22,73.68421052631578,False,perplexity_chatgpt
perplexity,chatgpt,Case31,50.0,False,perplexity_chatgpt
perplexity,chatgpt,Case46,50.0,False,perplexity_chatgpt
perplexity,chatgpt,Case29,55.00000000000001,False,perplexity_chatgpt
perplexity,chatgpt,Case12,17.647058823529413,False,perplexity_chatgpt
perplexity,chatgpt,Case6,61.111111111111114,False,perplexity_chatgpt
perplexity,chatgpt,Case21,71.42857142857143,False,perplexity_chatgpt
perplexity,chatgpt,Case26,76.19047619047619,False,perplexity_chatgpt
perplexity,chatgpt,Case24,71.42857142857143,False,perplexity_chatgpt
perplexity,chatgpt,Case8,40.0,False,perplexity_chatgpt
perplexity,chatgpt,Case41,50.0,False,perplexity_chatgpt
perplexity,chatgpt,Case40,33.33333333333333,False,perplexity_chatgpt
perplexity,chatgpt,Case50,44.44444444444444,False,perplexity_chatgpt
perplexity,chatgpt,Case35,38.88888888888889,False,perplexity_chatgpt
perplexity,chatgpt,Case48,61.904761904761905,False,perplexity_chatgpt
perplexity,chatgpt,Case45,44.44444444444444,False,perplexity_chatgpt
perplexity,chatgpt,Case18,60.0,False,perplexity_chatgpt
perplexity,chatgpt,Case16,61.111111111111114,False,perplexity_chatgpt
perplexity,perplexity,Case10,44.44444444444444,False,perplexity_perplexity
perplexity,perplexity,Case7,58.82352941176471,False,perplexity_perplexity
perplexity,perplexity,Case44,52.63157894736842,False,perplexity_perplexity
perplexity,perplexity,Case23,70.0,False,perplexity_perplexity
perplexity,perplexity,Case33,73.68421052631578,False,perplexity_perplexity
perplexity,perplexity,Case37,57.89473684210527,False,perplexity_perplexity
perplexity,perplexity,Case39,47.368421052631575,False,perplexity_perplexity
perplexity,perplexity,Case34,68.42105263157895,False,perplexity_perplexity
perplexity,perplexity,Case11,57.89473684210527,False,perplexity_perplexity
perplexity,perplexity,Case14,55.55555555555556,False,perplexity_perplexity
perplexity,perplexity,Case2,52.63157894736842,False,perplexity_perplexity
perplexity,perplexity,Case9,63.1578947368421,False,perplexity_perplexity
perplexity,perplexity,Case1,27.77777777777778,False,perplexity_perplexity
perplexity,perplexity,Case3,61.111111111111114,False,perplexity_perplexity
perplexity,perplexity,Case49,63.1578947368421,False,perplexity_perplexity
perplexity,perplexity,Case47,42.10526315789473,False,perplexity_perplexity
perplexity,perplexity,Case13,57.89473684210527,False,perplexity_perplexity
perplexity,perplexity,Case32,80.0,False,perplexity_perplexity
perplexity,perplexity,Case43,57.89473684210527,False,perplexity_perplexity
perplexity,perplexity,Case19,55.55555555555556,False,perplexity_perplexity
perplexity,perplexity,Case4,50.0,False,perplexity_perplexity
perplexity,perplexity,Case20,57.89473684210527,False,perplexity_perplexity
perplexity,perplexity,Case5,57.89473684210527,False,perplexity_perplexity
perplexity,perplexity,Case38,57.89473684210527,False,perplexity_perplexity
perplexity,perplexity,Case22,57.89473684210527,False,perplexity_perplexity
perplexity,perplexity,Case30,50.0,False,perplexity_perplexity
perplexity,perplexity,Case15,72.22222222222221,False,perplexity_perplexity
perplexity,perplexity,Case31,60.0,False,perplexity_perplexity
perplexity,perplexity,Case46,57.89473684210527,False,perplexity_perplexity
perplexity,perplexity,Case12,60.0,False,perplexity_perplexity
perplexity,perplexity,Case6,66.66666666666666,False,perplexity_perplexity
perplexity,perplexity,Case21,60.0,False,perplexity_perplexity
perplexity,perplexity,Case26,55.00000000000001,False,perplexity_perplexity
perplexity,perplexity,Case28,57.89473684210527,False,perplexity_perplexity
perplexity,perplexity,Case24,50.0,False,perplexity_perplexity
perplexity,perplexity,Case8,44.44444444444444,False,perplexity_perplexity
perplexity,perplexity,Case41,44.44444444444444,False,perplexity_perplexity
perplexity,perplexity,Case40,47.368421052631575,False,perplexity_perplexity
perplexity,perplexity,Case50,60.0,False,perplexity_perplexity
perplexity,perplexity,Case36,52.63157894736842,False,perplexity_perplexity
perplexity,perplexity,Case35,70.0,False,perplexity_perplexity
perplexity,perplexity,Case48,57.89473684210527,False,perplexity_perplexity
perplexity,perplexity,Case45,68.42105263157895,False,perplexity_perplexity
perplexity,perplexity,Case27,55.00000000000001,False,perplexity_perplexity
perplexity,perplexity,Case18,57.89473684210527,False,perplexity_perplexity
perplexity,perplexity,Case16,44.44444444444444,False,perplexity_perplexity
